WP-Line511 DataID´s:;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
F3  ;243  ;NX Speed Reference Node 6     ;NXSpeedRef6                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
F4  ;244  ;Motor Torque Limit Node 6     ;MotorTorqueLimit6             ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
F5  ;245  ;Generator Torque Limit Node 6 ;GeneratorTorqueLimit6         ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
F6  ;246  ;FC Temp. Node 6               ;FCTemperature6                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
F7  ;247  ;Motor Actual Speed Node 6     ;MotorActSpeed6                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
F8  ;248  ;Motor Current Node 6          ;MotorCurrent6                 ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_AMPERE    ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
F9  ;249  ;Motor Torque Node 6           ;MotorTorque6                  ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
FA  ;250  ;Motor Power Node 6            ;MotorPower6                   ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
FB  ;251  ;Last Active Fault Node 6      ;LastActiveFault6              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
FC  ;252  ;NX Status Word Node 7         ;NXSW7                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
FD  ;253  ;NX Control Word 7             ;NXCW7                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
FE  ;254  ;NX Actual Speed Node 7        ;NXActSpeed7                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
FF  ;255  ;NX Speed Reference Node 7     ;NXSpeedRef7                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
100 ;256  ;Motor Torque Limit Node 7     ;MotorTorqueLimit7             ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
101 ;257  ;Generator Torque Limit Node 7 ;GeneratorTorqueLimit7         ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
102 ;258  ;FC Temp. Node 7               ;FCTemperature7                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
103 ;259  ;Motor Actual Speed Node 7     ;MotorActSpeed7                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
104 ;260  ;Motor Current Node 7          ;MotorCurrent7                 ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_AMPERE    ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
105 ;261  ;Motor Torque Node 7           ;MotorTorque7                  ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
106 ;262  ;Motor Power Node 7            ;MotorPower7                   ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
107 ;263  ;Last Active Fault Node 7      ;LastActiveFault7              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
108 ;264  ;NX Status Word Node 8         ;NXSW8                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
109 ;265  ;NX Control Word 8             ;NXCW8                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
10A ;266  ;NX Actual Speed Node 8        ;NXActSpeed8                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
10B ;267  ;NX Speed Reference Node 8     ;NXSpeedRef8                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
10C ;268  ;Motor Torque Limit Node 8     ;MotorTorqueLimit8             ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
10D ;269  ;Generator Torque Limit Node 8 ;GeneratorTorqueLimit8         ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
10E ;270  ;FC Temp. Node 8               ;FCTemperature8                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
10F ;271  ;Motor Actual Speed Node 8     ;MotorActSpeed8                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
110 ;272  ;Motor Current Node 8          ;MotorCurrent8                 ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_AMPERE    ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
111 ;273  ;Motor Torque Node 8           ;MotorTorque8                  ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
112 ;274  ;Motor Power Node 8            ;MotorPower8                   ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
113 ;275  ;Last Active Fault Node 8      ;LastActiveFault8              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
